CaptureEventID,DateTime,SiteID,LocationX,LocationY,Species,AltitudeMoved,DistanceMoved,Tensed,DisasterPrediction
ASG0001dx2,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx3,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx4,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx5,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx6,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx7,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx8,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dx9,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxa,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxb,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxc,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxd,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxf,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxg,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxh,40389.73,J04,712954,9729237,gazelleGrants,2,4,1,1
ASG0001dxi,40389.73,J04,712954,9729237,gazelleGrants,2,4,1,1
ASG0001dxj,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxk,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxl,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxn,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxp,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxq,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxr,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxt,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxu,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxv,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxx,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxy,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dxz,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy0,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy1,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy2,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy3,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy5,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy6,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy7,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dy8,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dya,40389.73,J04,712954,9729237,otherBird,2,4,1,1
ASG0001dyb,40389.73,J04,712954,9729237,gazelleGrants,2,4,1,1
ASG0001dyc,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyd,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dye,40389.73,J04,712954,9729237,gazelleGrants,2,4,1,1
ASG0001dyf,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyg,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyh,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyi,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyj,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyk,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dyl,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG0001dym,40389.73,J04,712954,9729237,gazelleThomsons,2,4,1,1
ASG000090k,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG000090m,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG000090o,40389.73,J05,713133,9727041,topi,2,4,1,1
ASG000090s,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG000090v,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG000090w,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG000090x,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG000090y,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG000090z,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG0000910,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG0000911,40389.73,J05,713133,9727041,topi,2,4,1,1
ASG0000913,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000914,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG0000916,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG0000917,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG0000918,40389.73,J05,713133,9727041,ostrich,2,4,1,1
ASG000091b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091c,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG000091d,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG000091e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091h,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091i,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091j,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091k,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091l,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091m,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091n,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091r,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091s,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091t,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091u,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091v,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091w,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091x,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091y,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000091z,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000920,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000921,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000922,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000923,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000924,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000925,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000926,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000927,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000928,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000929,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092a,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092h,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092i,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092j,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092k,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092m,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG000092n,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092p,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG000092r,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG000092t,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG000092v,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG000092w,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092x,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092y,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000092z,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000930,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000931,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000932,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000933,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000934,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000935,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000936,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000937,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093a,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093h,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093i,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093j,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093k,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093l,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093m,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093n,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093o,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093p,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093q,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093s,40389.73,J05,713133,9727041,batEaredFox,2,4,1,1
ASG000093t,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093v,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000093x,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000945,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000946,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0000947,40389.73,J05,713133,9727041,dikDik,2,4,1,1
ASG0000948,40389.73,J05,713133,9727041,dikDik,2,4,1,1
ASG000094b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000094d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000094d,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG000094e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000094f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG000094g,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG0001dyo,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG0001dyp,40389.73,J05,713133,9727041,jackal,2,4,1,1
ASG0001dyr,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dys,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dyt,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dyv,40389.73,J05,713133,9727041,dikDik,2,4,1,1
ASG0001dyy,40389.73,J05,713133,9727041,ostrich,2,4,1,1
ASG0001dz0,40389.73,J05,713133,9727041,ostrich,2,4,1,1
ASG0001dz3,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001dz5,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dz6,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dz7,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dz9,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dzc,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dzd,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dze,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dzh,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dzi,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dzl,40389.73,J05,713133,9727041,giraffe,2,4,1,1
ASG0001dzs,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001dzt,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001dzy,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001dzz,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e00,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e01,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e03,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e04,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e05,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e06,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e07,40389.73,J05,713133,9727041,hyenaSpotted,2,4,1,1
ASG0001e09,40389.73,J05,713133,9727041,hartebeest,2,4,1,1
ASG0001e0a,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0h,40389.73,J05,713133,9727041,koriBustard,2,4,1,1
ASG0001e0j,40389.73,J05,713133,9727041,koriBustard,2,4,1,1
ASG0001e0k,40389.73,J05,713133,9727041,koriBustard,2,4,1,1
ASG0001e0l,40389.73,J05,713133,9727041,koriBustard,2,4,1,1
ASG0001e0m,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0q,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0r,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0t,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e0u,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0v,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0w,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e0z,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e10,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e11,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e12,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e13,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e18,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e19,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1a,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1h,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1i,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1j,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1k,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1l,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1m,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1n,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1o,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1p,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1q,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1r,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1s,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1t,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1w,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1y,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e1z,40389.73,J05,713133,9727041,hyenaSpotted,2,4,1,1
ASG0001e21,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e22,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e24,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e25,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e26,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e29,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2a,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2c,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2d,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2h,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2i,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2j,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2k,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2l,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2m,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2n,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2o,40389.73,J05,713133,9727041,otherBird,2,4,1,1
ASG0001e2p,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2r,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2s,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2t,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2u,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2v,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e2w,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e2y,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e2z,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e30,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e31,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e32,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e33,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e34,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e35,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e36,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e37,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e38,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3a,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3k,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3m,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3o,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3p,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3q,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3r,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3s,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3t,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e3v,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3w,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3x,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3y,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e3z,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e40,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e41,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e42,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e43,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e44,40389.73,J05,713133,9727041,lionFemale,2,4,1,1
ASG0001e45,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e46,40389.73,J05,713133,9727041,warthog,2,4,1,1
ASG0001e47,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e48,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4a,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4d,40389.73,J05,713133,9727041,buffalo,2,4,1,1
ASG0001e4e,40389.73,J05,713133,9727041,buffalo,2,4,1,1
ASG0001e4h,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e4i,40389.73,J05,713133,9727041,warthog,2,4,1,1
ASG0001e4j,40389.73,J05,713133,9727041,hyenaSpotted,2,4,1,1
ASG0001e4l,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4m,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4o,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e4p,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4q,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4r,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4s,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e4u,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e4v,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4w,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4x,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e4y,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e4z,40389.73,J05,713133,9727041,zebra,2,4,1,1
ASG0001e51,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e52,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e53,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e54,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e55,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e56,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e57,40389.73,J05,713133,9727041,gazelleGrants,2,4,1,1
ASG0001e58,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e59,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5a,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5b,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5c,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5d,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5e,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5f,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5g,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5i,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5j,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5k,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5l,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5m,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5n,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5o,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5p,40389.73,J05,713133,9727041,dikDik,2,4,1,1
ASG0001e5r,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5s,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5t,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5u,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5v,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
ASG0001e5w,40389.73,J05,713133,9727041,gazelleThomsons,2,4,1,1
